target_class,background,atten_model,distance_m,sample_idx,snr_db,top1_class,top1_score,target_score_primary,target_score_family,primary_in_top1,primary_in_top5,family_in_top5
axe,river,free_field,100,0,-15.0,Water,0.3660717010498047,0.012571965344250202,0.017335735261440277,False,False,False
axe,river,free_field,100,1,-15.0,Water,0.38774195313453674,0.00012030797370243818,0.005820495542138815,False,False,False
axe,river,free_field,100,2,-15.0,Water,0.33475664258003235,9.299325756728649e-05,0.006853716913610697,False,False,False
axe,river,free_field,200,0,-21.020599913279625,Water,0.30693262815475464,0.0005942777497693896,0.014044021256268024,False,False,False
axe,river,free_field,200,1,-21.020599913279625,Water,0.31806883215904236,0.00016008358215913177,0.006298889871686697,False,False,False
axe,river,free_field,200,2,-21.020599913279625,Water,0.280447393655777,0.0002836916537489742,0.005970280151814222,False,False,False
axe,river,free_field,500,0,-28.979400086720375,Water,0.25064828991889954,0.0023852649610489607,0.015062267892062664,False,False,False
axe,river,free_field,500,1,-28.979400086720375,Water,0.2615881562232971,0.004075779113918543,0.017820119857788086,False,False,False
axe,river,free_field,500,2,-28.979400086720375,Water,0.28045564889907837,0.0006731337634846568,0.007849101908504963,False,False,False
axe,river,free_field,1000,0,-35.0,Water,0.2449198216199875,0.00035305338678881526,0.006702955812215805,False,False,False
axe,river,free_field,1000,1,-35.0,Water,0.22688543796539307,0.00020380914793349802,0.0051903813146054745,False,False,False
axe,river,free_field,1000,2,-35.0,Water,0.22496922314167023,0.0006165632512420416,0.009322111494839191,False,False,False
axe,river,forest,1,0,25.0,Liquid,0.20464400947093964,0.026373108848929405,0.028853127732872963,False,False,False
axe,river,forest,1,1,25.0,Silence,0.19788050651550293,0.16166827082633972,0.16166827082633972,False,True,True
axe,river,forest,1,2,25.0,"Inside, small room",0.2585357129573822,0.0017919425154104829,0.015662148594856262,False,False,False
axe,river,forest,5,0,10.820599913279622,Water,0.32603228092193604,0.03907536715269089,0.03907536715269089,False,False,False
axe,river,forest,5,1,10.820599913279622,Water,0.31234991550445557,0.003516972763463855,0.018702831119298935,False,False,False
axe,river,forest,5,2,10.820599913279622,Water,0.21686148643493652,0.0002701036282815039,0.005441878456622362,False,False,False
axe,river,forest,10,0,4.549999999999997,Water,0.3648917078971863,0.06715081632137299,0.06715081632137299,False,False,False
axe,river,forest,10,1,4.549999999999997,Water,0.3816618323326111,0.01718587428331375,0.025394931435585022,False,False,False
axe,river,forest,10,2,4.549999999999997,Water,0.34174925088882446,9.678588867245708e-06,0.0013463320210576057,False,False,False
axe,river,forest,25,0,-4.158800173440753,Water,0.38898965716362,0.08724883198738098,0.08724883198738098,False,False,False
axe,river,forest,25,1,-4.158800173440753,Water,0.4141722619533539,0.00016894692089408636,0.0037896824069321156,False,False,False
axe,river,forest,25,2,-4.158800173440753,Water,0.4009768068790436,0.0001590613683219999,0.0024155811406672,False,False,False
axe,river,forest,50,0,-11.429400086720378,Water,0.4045790731906891,0.034170735627412796,0.034170735627412796,False,False,False
axe,river,forest,50,1,-11.429400086720378,Water,0.4189799427986145,5.4421310778707266e-05,0.0048888367600739,False,False,False
axe,river,forest,50,2,-11.429400086720378,Water,0.39941123127937317,0.00018444376473780721,0.005698686465620995,False,False,False
axe,river,forest,100,0,-19.950000000000003,Water,0.3309265077114105,0.00042514977394603193,0.012457853183150291,False,False,False
axe,river,forest,100,1,-19.950000000000003,Water,0.338449627161026,0.0001463102817069739,0.006701865699142218,False,False,False
axe,river,forest,100,2,-19.950000000000003,Water,0.28819766640663147,0.0002770118589978665,0.006240059621632099,False,False,False
axe,river,forest,200,0,-30.970599913279628,Water,0.2444385588169098,0.0013441260671243072,0.010083136148750782,False,False,False
axe,river,forest,200,1,-30.970599913279628,Water,0.25389364361763,0.002613108605146408,0.009578544646501541,False,False,False
axe,river,forest,200,2,-30.970599913279628,Water,0.2826710343360901,0.00033620226895436645,0.005125292576849461,False,False,False
axe,river,forest,500,0,-53.92940008672038,Squeal,0.12890450656414032,0.00017118488904088736,0.021326884627342224,False,False,False
axe,river,forest,500,1,-53.92940008672038,Squeal,0.11408867686986923,0.0001655990199651569,0.021782835945487022,False,False,False
axe,river,forest,500,2,-53.92940008672038,Engine,0.09193508327007294,0.0002192259707953781,0.02820434607565403,False,False,False
axe,river,forest,1000,0,-84.95,Engine,0.1380447894334793,0.0003187113907188177,0.008842476643621922,False,False,False
axe,river,forest,1000,1,-84.95,Engine,0.1377405971288681,0.00031450873939320445,0.008802270516753197,False,False,False
axe,river,forest,1000,2,-84.95,Engine,0.13685277104377747,0.00029599369736388326,0.008625591173768044,False,False,False
axe,silence,free_field,1,0,60.0,"Inside, small room",0.20376428961753845,0.10794250667095184,0.12304618209600449,False,True,True
axe,silence,free_field,1,1,60.0,Chop,0.3573813736438751,0.3573813736438751,0.3573813736438751,True,True,True
axe,silence,free_field,1,2,60.0,"Inside, small room",0.24532759189605713,0.0032296371646225452,0.028135240077972412,False,False,False
axe,silence,free_field,5,0,46.020599913279625,"Inside, small room",0.2013276070356369,0.14096574485301971,0.1455465406179428,False,True,True
axe,silence,free_field,5,1,46.020599913279625,Chop,0.34358909726142883,0.34358909726142883,0.34358909726142883,True,True,True
axe,silence,free_field,5,2,46.020599913279625,"Inside, small room",0.24495089054107666,0.0030393791384994984,0.02536996640264988,False,False,False
axe,silence,free_field,10,0,40.0,"Inside, small room",0.17198559641838074,0.16500653326511383,0.16816726326942444,False,True,True
axe,silence,free_field,10,1,40.0,Chop,0.3645191788673401,0.3645191788673401,0.3645191788673401,True,True,True
axe,silence,free_field,10,2,40.0,"Inside, small room",0.2453538477420807,0.00278879189863801,0.02297232113778591,False,False,False
axe,silence,free_field,25,0,32.04119982655925,Chop,0.29496854543685913,0.29496854543685913,0.29496854543685913,True,True,True
axe,silence,free_field,25,1,32.04119982655925,Chop,0.3752027451992035,0.3752027451992035,0.3752027451992035,True,True,True
axe,silence,free_field,25,2,32.04119982655925,"Inside, small room",0.26166218519210815,0.0030206348747015,0.021259810775518417,False,False,False
axe,silence,free_field,50,0,26.020599913279625,Chop,0.2807489037513733,0.2807489037513733,0.2807489037513733,True,True,True
axe,silence,free_field,50,1,26.020599913279625,Chop,0.30259132385253906,0.30259132385253906,0.30259132385253906,True,True,True
axe,silence,free_field,50,2,26.020599913279625,"Inside, small room",0.2809511721134186,0.0036145136691629887,0.021571986377239227,False,False,False
axe,silence,free_field,100,0,20.0,Chop,0.2009405791759491,0.2009405791759491,0.2009405791759491,True,True,True
axe,silence,free_field,100,1,20.0,Chop,0.3217566907405853,0.3217566907405853,0.3217566907405853,True,True,True
axe,silence,free_field,100,2,20.0,"Inside, small room",0.30926525592803955,0.0070661017671227455,0.021936161443591118,False,False,False
axe,silence,free_field,200,0,13.979400086720375,"Outside, rural or natural",0.15243735909461975,0.08921371400356293,0.08921371400356293,False,True,True
axe,silence,free_field,200,1,13.979400086720375,Chop,0.3383987247943878,0.3383987247943878,0.3383987247943878,True,True,True
axe,silence,free_field,200,2,13.979400086720375,"Inside, small room",0.33712735772132874,0.011557084508240223,0.03487595170736313,False,False,False
axe,silence,free_field,500,0,6.020599913279625,"Outside, rural or natural",0.18345730006694794,0.009459220804274082,0.009459220804274082,False,False,False
axe,silence,free_field,500,1,6.020599913279625,Chop,0.25045961141586304,0.25045961141586304,0.25045961141586304,True,True,True
axe,silence,free_field,500,2,6.020599913279625,"Inside, small room",0.29652726650238037,0.004692394752055407,0.023570042103528976,False,False,False
axe,silence,free_field,1000,0,0.0,Rustle,0.20729461312294006,0.001386192045174539,0.002162375021725893,False,False,False
axe,silence,free_field,1000,1,0.0,Pink noise,0.17773400247097015,0.08318350464105606,0.0894450843334198,False,False,False
axe,silence,free_field,1000,2,0.0,"Inside, small room",0.19237741827964783,0.021387647837400436,0.054098956286907196,False,False,False
axe,silence,forest,1,0,60.0,"Inside, small room",0.20376428961753845,0.10794250667095184,0.12304618209600449,False,True,True
axe,silence,forest,1,1,60.0,Chop,0.3573813736438751,0.3573813736438751,0.3573813736438751,True,True,True
axe,silence,forest,1,2,60.0,"Inside, small room",0.24532759189605713,0.0032296371646225452,0.028135240077972412,False,False,False
axe,silence,forest,5,0,45.82059991327962,"Inside, small room",0.20112867653369904,0.1418781876564026,0.14623785018920898,False,True,True
axe,silence,forest,5,1,45.82059991327962,Chop,0.34368640184402466,0.34368640184402466,0.34368640184402466,True,True,True
axe,silence,forest,5,2,45.82059991327962,"Inside, small room",0.24487623572349548,0.003039115108549595,0.025324970483779907,False,False,False
axe,silence,forest,10,0,39.55,Wood,0.1722562462091446,0.17023013532161713,0.1722562462091446,False,True,True
axe,silence,forest,10,1,39.55,Chop,0.3714068830013275,0.3714068830013275,0.3714068830013275,True,True,True
axe,silence,forest,10,2,39.55,"Inside, small room",0.2452063262462616,0.00273556774482131,0.022718288004398346,False,False,False
axe,silence,forest,25,0,30.841199826559247,Chop,0.2986848056316376,0.2986848056316376,0.2986848056316376,True,True,True
axe,silence,forest,25,1,30.841199826559247,Chop,0.38031166791915894,0.38031166791915894,0.38031166791915894,True,True,True
axe,silence,forest,25,2,30.841199826559247,"Inside, small room",0.26750078797340393,0.003160730702802539,0.021639082580804825,False,False,False
axe,silence,forest,50,0,23.570599913279622,Chop,0.2443847358226776,0.2443847358226776,0.2443847358226776,True,True,True
axe,silence,forest,50,1,23.570599913279622,Chop,0.3000388443470001,0.3000388443470001,0.3000388443470001,True,True,True
axe,silence,forest,50,2,23.570599913279622,"Inside, small room",0.2820826768875122,0.0030320340301841497,0.019431015476584435,False,False,False
axe,silence,forest,100,0,15.049999999999997,"Outside, rural or natural",0.1422124207019806,0.10296585410833359,0.10296585410833359,False,True,True
axe,silence,forest,100,1,15.049999999999997,Chop,0.3254888951778412,0.3254888951778412,0.3254888951778412,True,True,True
axe,silence,forest,100,2,15.049999999999997,"Inside, small room",0.3418481945991516,0.009890623390674591,0.025826433673501015,False,False,False
axe,silence,forest,200,0,4.029400086720372,Rustle,0.1945679783821106,0.003756904508918524,0.005646807607263327,False,False,False
axe,silence,forest,200,1,4.029400086720372,Rustle,0.16981908679008484,0.14655444025993347,0.14655444025993347,False,True,True
axe,silence,forest,200,2,4.029400086720372,"Inside, small room",0.2612794041633606,0.01656416617333889,0.03907046467065811,False,False,False
axe,silence,forest,500,0,-18.929400086720378,Water,0.3768109381198883,1.2011996659566648e-06,0.0003846133768092841,False,False,False
axe,silence,forest,500,1,-18.929400086720378,Water,0.4186243414878845,3.691991150844842e-05,0.0016347955679520965,False,False,False
axe,silence,forest,500,2,-18.929400086720378,Water,0.388563871383667,7.34660861780867e-05,0.0012953251134604216,False,False,False
axe,silence,forest,1000,0,-49.95,Vehicle,0.28673309087753296,6.3080660765990615e-06,0.002010395983234048,False,False,False
axe,silence,forest,1000,1,-49.95,Vehicle,0.2825416624546051,6.251854301808635e-06,0.0031411454547196627,False,False,False
axe,silence,forest,1000,2,-49.95,Vehicle,0.2707735598087311,6.374727036018157e-06,0.0010093055898323655,False,False,False
fire,rain,free_field,1,0,25.0,"Outside, rural or natural",0.1830044686794281,0.17860230803489685,0.17860230803489685,False,True,True
fire,rain,free_field,1,1,25.0,"Crumpling, crinkling",0.3994569778442383,0.28738099336624146,0.3419218063354492,False,True,True
fire,rain,free_field,1,2,25.0,Keys jangling,0.19476261734962463,0.15324680507183075,0.15324680507183075,False,True,True
fire,rain,free_field,5,0,11.020599913279625,Fire,0.2028340995311737,0.2028340995311737,0.2028340995311737,True,True,True
fire,rain,free_field,5,1,11.020599913279625,Fire,0.441728413105011,0.441728413105011,0.441728413105011,True,True,True
fire,rain,free_field,5,2,11.020599913279625,Fire,0.258678138256073,0.258678138256073,0.258678138256073,True,True,True
fire,rain,free_field,10,0,5.0,Rain,0.36924347281455994,0.2931056320667267,0.2931056320667267,False,True,True
fire,rain,free_field,10,1,5.0,Rain,0.4439067244529724,0.27068832516670227,0.27068832516670227,False,True,True
fire,rain,free_field,10,2,5.0,Rain,0.294898122549057,0.2614198327064514,0.2614198327064514,False,True,True
fire,rain,free_field,25,0,-2.95880017344075,Rain,0.6525524258613586,0.13276207447052002,0.13276207447052002,False,True,True
fire,rain,free_field,25,1,-2.95880017344075,Rain,0.5928672552108765,0.1059279665350914,0.1059279665350914,False,True,True
fire,rain,free_field,25,2,-2.95880017344075,Rain,0.6385535001754761,0.14725925028324127,0.14725925028324127,False,True,True
fire,rain,free_field,50,0,-8.979400086720375,Water,0.7356692552566528,0.03643495962023735,0.03643495962023735,False,False,False
fire,rain,free_field,50,1,-8.979400086720375,Water,0.7537047266960144,0.010815644636750221,0.010815644636750221,False,False,False
fire,rain,free_field,50,2,-8.979400086720375,Water,0.7681823968887329,0.052254386246204376,0.052254386246204376,False,False,False
fire,rain,free_field,100,0,-15.0,Water,0.6664037704467773,0.028987938538193703,0.028987938538193703,False,False,False
fire,rain,free_field,100,1,-15.0,Water,0.6255602836608887,0.024951335042715073,0.024951335042715073,False,False,False
fire,rain,free_field,100,2,-15.0,Water,0.7744299173355103,0.03735118731856346,0.03735118731856346,False,False,False
fire,rain,free_field,200,0,-21.020599913279625,Water,0.37928658723831177,0.04946950078010559,0.04946950078010559,False,False,False
fire,rain,free_field,200,1,-21.020599913279625,Water,0.4047640860080719,0.04714415222406387,0.04714415222406387,False,False,False
fire,rain,free_field,200,2,-21.020599913279625,Water,0.6357390284538269,0.035245176404714584,0.035245176404714584,False,False,False
fire,rain,free_field,500,0,-28.979400086720375,Vehicle,0.1458706557750702,0.037640757858753204,0.037640757858753204,False,False,False
fire,rain,free_field,500,1,-28.979400086720375,Vehicle,0.14518073201179504,0.0427447073161602,0.0427447073161602,False,False,False
fire,rain,free_field,500,2,-28.979400086720375,Water,0.24354377388954163,0.04657968878746033,0.04657968878746033,False,False,False
fire,rain,free_field,1000,0,-35.0,Engine,0.23233063519001007,0.02963443472981453,0.033654797822237015,False,False,False
fire,rain,free_field,1000,1,-35.0,Engine,0.23351165652275085,0.029364461079239845,0.03783182054758072,False,False,False
fire,rain,free_field,1000,2,-35.0,Vehicle,0.15199443697929382,0.03773112967610359,0.03773112967610359,False,False,False
fire,rain,forest,1,0,25.0,"Outside, rural or natural",0.1830044686794281,0.17860230803489685,0.17860230803489685,False,True,True
fire,rain,forest,1,1,25.0,"Crumpling, crinkling",0.3994569778442383,0.28738099336624146,0.3419218063354492,False,True,True
fire,rain,forest,1,2,25.0,Keys jangling,0.19476261734962463,0.15324680507183075,0.15324680507183075,False,True,True
fire,rain,forest,5,0,10.820599913279622,Fire,0.20895102620124817,0.20895102620124817,0.20895102620124817,True,True,True
fire,rain,forest,5,1,10.820599913279622,Fire,0.4438997209072113,0.4438997209072113,0.4438997209072113,True,True,True
fire,rain,forest,5,2,10.820599913279622,Fire,0.2612065374851227,0.2612065374851227,0.2612065374851227,True,True,True
fire,rain,forest,10,0,4.549999999999997,Rain,0.39678603410720825,0.29830145835876465,0.29830145835876465,False,True,True
fire,rain,forest,10,1,4.549999999999997,Rain,0.4567939341068268,0.24438226222991943,0.24438226222991943,False,True,True
fire,rain,forest,10,2,4.549999999999997,Rain,0.31993818283081055,0.25701385736465454,0.25701385736465454,False,True,True
fire,rain,forest,25,0,-4.158800173440753,Rain,0.6899040937423706,0.10714153200387955,0.10714153200387955,False,False,False
fire,rain,forest,25,1,-4.158800173440753,Rain,0.6213580369949341,0.0991293340921402,0.0991293340921402,False,True,True
fire,rain,forest,25,2,-4.158800173440753,Rain,0.6615065336227417,0.11842544376850128,0.11842544376850128,False,False,False
fire,rain,forest,50,0,-11.429400086720378,Water,0.7186901569366455,0.03475013002753258,0.03475013002753258,False,False,False
fire,rain,forest,50,1,-11.429400086720378,Water,0.697452187538147,0.010375958867371082,0.010375958867371082,False,False,False
fire,rain,forest,50,2,-11.429400086720378,Water,0.7679504752159119,0.03652731329202652,0.03652731329202652,False,False,False
fire,rain,forest,100,0,-19.950000000000003,Water,0.4243714213371277,0.04754205793142319,0.04754205793142319,False,False,False
fire,rain,forest,100,1,-19.950000000000003,Water,0.44460010528564453,0.04715167358517647,0.04715167358517647,False,False,False
fire,rain,forest,100,2,-19.950000000000003,Water,0.680712878704071,0.03007849119603634,0.03007849119603634,False,False,False
fire,rain,forest,200,0,-30.970599913279628,Engine,0.17918136715888977,0.03336747735738754,0.03336747735738754,False,False,False
fire,rain,forest,200,1,-30.970599913279628,Engine,0.17464034259319305,0.03510100394487381,0.03510100394487381,False,False,False
fire,rain,forest,200,2,-30.970599913279628,Water,0.139022558927536,0.04230170696973801,0.04230170696973801,False,False,False
fire,rain,forest,500,0,-53.92940008672038,Engine,0.26572054624557495,0.024922503158450127,0.05366458371281624,False,False,False
fire,rain,forest,500,1,-53.92940008672038,Engine,0.26741787791252136,0.025000501424074173,0.05305561423301697,False,False,False
fire,rain,forest,500,2,-53.92940008672038,Explosion,0.2764059901237488,0.027105405926704407,0.06245068833231926,False,False,False
fire,rain,forest,1000,0,-84.95,Engine,0.29275020956993103,0.015586351044476032,0.02169179916381836,False,False,False
fire,rain,forest,1000,1,-84.95,Engine,0.2929226756095886,0.015585532411932945,0.021593311801552773,False,False,False
fire,rain,forest,1000,2,-84.95,Engine,0.2911376357078552,0.015241334214806557,0.02279512956738472,False,False,False
fire,wind,free_field,1,0,25.0,Fire,0.17794114351272583,0.17794114351272583,0.17794114351272583,True,True,True
fire,wind,free_field,1,1,25.0,"Crumpling, crinkling",0.4334048628807068,0.20765237510204315,0.2550424039363861,False,False,True
fire,wind,free_field,1,2,25.0,Keys jangling,0.20589108765125275,0.14086996018886566,0.14086996018886566,False,True,True
fire,wind,free_field,5,0,11.020599913279625,"Outside, rural or natural",0.18827806413173676,0.14134752750396729,0.14134752750396729,False,True,True
fire,wind,free_field,5,1,11.020599913279625,Crack,0.4570325016975403,0.22267360985279083,0.2762569189071655,False,False,False
fire,wind,free_field,5,2,11.020599913279625,Keys jangling,0.16517944633960724,0.14410081505775452,0.14410081505775452,False,True,True
fire,wind,free_field,10,0,5.0,"Outside, rural or natural",0.23428276181221008,0.12399546802043915,0.12399546802043915,False,True,True
fire,wind,free_field,10,1,5.0,Crack,0.5272867679595947,0.2791125178337097,0.34136730432510376,False,True,True
fire,wind,free_field,10,2,5.0,Fire,0.1827325075864792,0.1827325075864792,0.1827325075864792,True,True,True
fire,wind,free_field,25,0,-2.95880017344075,"Outside, rural or natural",0.18955163657665253,0.12626801431179047,0.12626801431179047,False,True,True
fire,wind,free_field,25,1,-2.95880017344075,Crack,0.4548261761665344,0.32668036222457886,0.38823336362838745,False,True,True
fire,wind,free_field,25,2,-2.95880017344075,Fire,0.21134820580482483,0.21134820580482483,0.21134820580482483,True,True,True
fire,wind,free_field,50,0,-8.979400086720375,Fire,0.10709340870380402,0.10709340870380402,0.10709340870380402,True,True,True
fire,wind,free_field,50,1,-8.979400086720375,Fire,0.4176709055900574,0.4176709055900574,0.4176709055900574,True,True,True
fire,wind,free_field,50,2,-8.979400086720375,Raindrop,0.20669253170490265,0.18565690517425537,0.18565690517425537,False,True,True
fire,wind,free_field,100,0,-15.0,Thunderstorm,0.21841278672218323,0.06773099303245544,0.06773099303245544,False,False,False
fire,wind,free_field,100,1,-15.0,Fire,0.39723649621009827,0.39723649621009827,0.39723649621009827,True,True,True
fire,wind,free_field,100,2,-15.0,Rain,0.31872889399528503,0.13355481624603271,0.13355481624603271,False,False,False
fire,wind,free_field,200,0,-21.020599913279625,Thunderstorm,0.46660614013671875,0.04799988120794296,0.04799988120794296,False,False,False
fire,wind,free_field,200,1,-21.020599913279625,Rain,0.44575586915016174,0.11884905397891998,0.11884905397891998,False,False,False
fire,wind,free_field,200,2,-21.020599913279625,Rain,0.5565976500511169,0.08945058286190033,0.08945058286190033,False,False,False
fire,wind,free_field,500,0,-28.979400086720375,Rain,0.5986112356185913,0.006438949145376682,0.006438949145376682,False,False,False
fire,wind,free_field,500,1,-28.979400086720375,Rain,0.5643754005432129,0.03283972293138504,0.03283972293138504,False,False,False
fire,wind,free_field,500,2,-28.979400086720375,Rain,0.8141771554946899,0.02430589310824871,0.02430589310824871,False,False,False
fire,wind,free_field,1000,0,-35.0,Vehicle,0.4461558759212494,0.01010318472981453,0.01010318472981453,False,False,False
fire,wind,free_field,1000,1,-35.0,Vehicle,0.4547266364097595,0.010958694852888584,0.010958694852888584,False,False,False
fire,wind,free_field,1000,2,-35.0,Rain,0.36186298727989197,0.013309972360730171,0.013309972360730171,False,False,False
fire,wind,forest,1,0,25.0,Fire,0.17794114351272583,0.17794114351272583,0.17794114351272583,True,True,True
fire,wind,forest,1,1,25.0,"Crumpling, crinkling",0.4334048628807068,0.20765237510204315,0.2550424039363861,False,False,True
fire,wind,forest,1,2,25.0,Keys jangling,0.20589108765125275,0.14086996018886566,0.14086996018886566,False,True,True
fire,wind,forest,5,0,10.820599913279622,"Outside, rural or natural",0.1888384222984314,0.1407519280910492,0.1407519280910492,False,True,True
fire,wind,forest,5,1,10.820599913279622,Crack,0.46027088165283203,0.22608056664466858,0.27962633967399597,False,False,False
fire,wind,forest,5,2,10.820599913279622,Keys jangling,0.1646154671907425,0.14513394236564636,0.14513394236564636,False,True,True
fire,wind,forest,10,0,4.549999999999997,"Outside, rural or natural",0.23827557265758514,0.12214989960193634,0.12214989960193634,False,True,True
fire,wind,forest,10,1,4.549999999999997,Crack,0.5291476249694824,0.2832000255584717,0.3469310402870178,False,True,True
fire,wind,forest,10,2,4.549999999999997,Fire,0.1840161830186844,0.1840161830186844,0.1840161830186844,True,True,True
fire,wind,forest,25,0,-4.158800173440753,"Outside, rural or natural",0.16225223243236542,0.13060173392295837,0.13060173392295837,False,True,True
fire,wind,forest,25,1,-4.158800173440753,Crack,0.43087711930274963,0.34685811400413513,0.4000357687473297,False,True,True
fire,wind,forest,25,2,-4.158800173440753,Fire,0.21282823383808136,0.21282823383808136,0.21282823383808136,True,True,True
fire,wind,forest,50,0,-11.429400086720378,Vehicle,0.10772694647312164,0.09483031928539276,0.09483031928539276,False,True,True
fire,wind,forest,50,1,-11.429400086720378,Fire,0.4547114372253418,0.4547114372253418,0.4547114372253418,True,True,True
fire,wind,forest,50,2,-11.429400086720378,Rain,0.2381773442029953,0.1728878766298294,0.1728878766298294,False,True,True
fire,wind,forest,100,0,-19.950000000000003,Thunderstorm,0.44246768951416016,0.04854114353656769,0.04854114353656769,False,False,False
fire,wind,forest,100,1,-19.950000000000003,Rain,0.42142239212989807,0.16523481905460358,0.16523481905460358,False,True,True
fire,wind,forest,100,2,-19.950000000000003,Rain,0.5111639499664307,0.09466401487588882,0.09466401487588882,False,False,False
fire,wind,forest,200,0,-30.970599913279628,Rain,0.500786304473877,0.013133367523550987,0.013133367523550987,False,False,False
fire,wind,forest,200,1,-30.970599913279628,Rain,0.45057377219200134,0.03097575344145298,0.03097575344145298,False,False,False
fire,wind,forest,200,2,-30.970599913279628,Rain,0.7904722690582275,0.020863685756921768,0.020863685756921768,False,False,False
fire,wind,forest,500,0,-53.92940008672038,Vehicle,0.6286823153495789,0.0004033354634884745,0.0004033354634884745,False,False,False
fire,wind,forest,500,1,-53.92940008672038,Vehicle,0.6280630230903625,0.00038809102261438966,0.00038809102261438966,False,False,False
fire,wind,forest,500,2,-53.92940008672038,Vehicle,0.5662802457809448,0.001034324406646192,0.001034324406646192,False,False,False
fire,wind,forest,1000,0,-84.95,Vehicle,0.6929510831832886,0.00043863948667421937,0.00043863948667421937,False,False,False
fire,wind,forest,1000,1,-84.95,Vehicle,0.693185567855835,0.0004400256148073822,0.0004400256148073822,False,False,False
fire,wind,forest,1000,2,-84.95,Vehicle,0.6927845478057861,0.00046512368135154247,0.00046512368135154247,False,False,False
fire,birds,free_field,1,0,35.0,Fire,0.17438317835330963,0.17438317835330963,0.17438317835330963,True,True,True
fire,birds,free_field,1,1,35.0,"Crumpling, crinkling",0.4298330247402191,0.2034858763217926,0.2537396550178528,False,False,True
fire,birds,free_field,1,2,35.0,Keys jangling,0.20141859352588654,0.1370752900838852,0.1370752900838852,False,True,True
fire,birds,free_field,5,0,21.020599913279625,Fire,0.16671499609947205,0.16671499609947205,0.16671499609947205,True,True,True
fire,birds,free_field,5,1,21.020599913279625,"Crumpling, crinkling",0.343559592962265,0.20615334808826447,0.24912580847740173,False,True,True
fire,birds,free_field,5,2,21.020599913279625,Patter,0.14657214283943176,0.11048747599124908,0.11048747599124908,False,False,False
fire,birds,free_field,10,0,15.0,Fire,0.14798597991466522,0.14798597991466522,0.14798597991466522,True,True,True
fire,birds,free_field,10,1,15.0,Crack,0.35214748978614807,0.23256120085716248,0.2787734866142273,False,True,True
fire,birds,free_field,10,2,15.0,Animal,0.19350360333919525,0.09621434658765793,0.09621434658765793,False,False,False
fire,birds,free_field,25,0,7.04119982655925,Animal,0.14787247776985168,0.09542031586170197,0.09542031586170197,False,True,True
fire,birds,free_field,25,1,7.04119982655925,Crackle,0.33839112520217896,0.31231993436813354,0.33839112520217896,False,True,True
fire,birds,free_field,25,2,7.04119982655925,Animal,0.2827245891094208,0.09224619716405869,0.09224619716405869,False,False,False
fire,birds,free_field,50,0,1.020599913279625,Animal,0.22905126214027405,0.08076820522546768,0.08076820522546768,False,True,True
fire,birds,free_field,50,1,1.020599913279625,Fire,0.3236061930656433,0.3236061930656433,0.3236061930656433,True,True,True
fire,birds,free_field,50,2,1.020599913279625,Animal,0.32845258712768555,0.09125550091266632,0.09125550091266632,False,False,False
fire,birds,free_field,100,0,-5.0,Animal,0.25461751222610474,0.03372431546449661,0.03372431546449661,False,False,False
fire,birds,free_field,100,1,-5.0,Fire,0.21524067223072052,0.21524067223072052,0.21524067223072052,True,True,True
fire,birds,free_field,100,2,-5.0,Animal,0.36283016204833984,0.12367512285709381,0.12367512285709381,False,True,True
fire,birds,free_field,200,0,-11.020599913279625,Animal,0.2674458622932434,0.02646465040743351,0.02646465040743351,False,False,False
fire,birds,free_field,200,1,-11.020599913279625,Water,0.18549871444702148,0.05364486575126648,0.05364486575126648,False,False,False
fire,birds,free_field,200,2,-11.020599913279625,Animal,0.35398733615875244,0.06779342144727707,0.06779342144727707,False,False,False
fire,birds,free_field,500,0,-18.979400086720375,Water,0.24275127053260803,0.016868334263563156,0.016868334263563156,False,False,False
fire,birds,free_field,500,1,-18.979400086720375,Water,0.26005440950393677,0.023935560137033463,0.023935560137033463,False,False,False
fire,birds,free_field,500,2,-18.979400086720375,Water,0.3323820233345032,0.015391004271805286,0.015391004271805286,False,False,False
fire,birds,free_field,1000,0,-25.0,Water,0.1885772943496704,0.006441451609134674,0.006441451609134674,False,False,False
fire,birds,free_field,1000,1,-25.0,Vehicle,0.2656649947166443,0.004558307584375143,0.004558307584375143,False,False,False
fire,birds,free_field,1000,2,-25.0,Water,0.251761794090271,0.007895020768046379,0.007895020768046379,False,False,False
fire,birds,forest,1,0,35.0,Fire,0.17438317835330963,0.17438317835330963,0.17438317835330963,True,True,True
fire,birds,forest,1,1,35.0,"Crumpling, crinkling",0.4298330247402191,0.2034858763217926,0.2537396550178528,False,False,True
fire,birds,forest,1,2,35.0,Keys jangling,0.20141859352588654,0.1370752900838852,0.1370752900838852,False,True,True
fire,birds,forest,5,0,20.820599913279622,Fire,0.16633865237236023,0.16633865237236023,0.16633865237236023,True,True,True
fire,birds,forest,5,1,20.820599913279622,"Crumpling, crinkling",0.34357962012290955,0.20608195662498474,0.24897775053977966,False,True,True
fire,birds,forest,5,2,20.820599913279622,Patter,0.14722590148448944,0.11027176678180695,0.11027176678180695,False,False,False
fire,birds,forest,10,0,14.549999999999997,Fire,0.14532046020030975,0.14532046020030975,0.14532046020030975,True,True,True
fire,birds,forest,10,1,14.549999999999997,Crack,0.3562224805355072,0.23449881374835968,0.280803382396698,False,True,True
