filename,target_class,background_class,snr_db,predicted_class,alert_label,confidence,combined_confidence,confidence_gate,target_score,correct,prob_chainsaw,prob_gunshot,prob_engine,prob_axe,prob_fire,prob_background
fire_wind_snr+10_s09.wav,fire,wind,10,fire,fire,0.9001739025115967,0.9001739025115967,alert,0.9001739025115967,True,0.005849677138030529,0.0109476363286376,0.030617346987128258,0.04159168526530266,0.9001739025115967,0.010819721966981888
fire_wind_snr+5_s04.wav,fire,wind,5,axe,fire_or_impact,0.5889489054679871,0.9555824398994446,verify,0.3666335344314575,False,0.008165406994521618,0.012733709067106247,0.004749803338199854,0.5889489054679871,0.3666335344314575,0.018768541514873505
fire_wind_snr+5_s07.wav,fire,wind,5,fire,fire,0.8983427882194519,0.8983427882194519,alert,0.8983427882194519,True,0.008419164456427097,0.014206480234861374,0.015728695318102837,0.03358283266425133,0.8983427882194519,0.029720084741711617
fire_wind_snr+0_s02.wav,fire,wind,0,fire,fire,0.9605859518051147,0.9605859518051147,alert,0.9605859518051147,True,0.0037197221536189318,0.0016459292965009809,0.0023462935350835323,0.0236213319003582,0.9605859518051147,0.008080744184553623
fire_wind_snr+0_s06.wav,fire,wind,0,fire,fire,0.9031740427017212,0.9031740427017212,alert,0.9031740427017212,True,0.019734151661396027,0.006810782477259636,0.023193595930933952,0.03775326535105705,0.9031740427017212,0.009334181435406208
fire_wind_snr-5_s01.wav,fire,wind,-5,fire,fire,0.9622734189033508,0.9622734189033508,alert,0.9622734189033508,True,0.0028854741249233484,0.009214027784764767,0.0058091869577765465,0.009840217418968678,0.9622734189033508,0.00997758749872446
fire_wind_snr-5_s08.wav,fire,wind,-5,fire,fire,0.9005447626113892,0.9005447626113892,alert,0.9005447626113892,True,0.008027603849768639,0.039389196783304214,0.008260155096650124,0.02746592089533806,0.9005447626113892,0.01631229557096958
fire_wind_snr-10_s09.wav,fire,wind,-10,fire,fire,0.9637712240219116,0.9637712240219116,alert,0.9637712240219116,True,0.0021092745009809732,0.0021030912175774574,0.012553910724818707,0.008850119076669216,0.9637712240219116,0.010612317360937595
fire_birds_snr+20_s00.wav,fire,birds,20,fire,fire,0.9443665742874146,0.9443665742874146,alert,0.9443665742874146,True,0.004584009293466806,0.004253143910318613,0.013438324443995953,0.020160283893346786,0.9443665742874146,0.013197614811360836
fire_birds_snr+20_s03.wav,fire,birds,20,fire,fire,0.8534582853317261,0.8534582853317261,alert,0.8534582853317261,True,0.010988682508468628,0.005390044301748276,0.05461882799863815,0.06478779762983322,0.8534582853317261,0.01075633056461811
fire_birds_snr+20_s07.wav,fire,birds,20,fire,fire,0.9302313923835754,0.9302313923835754,alert,0.9302313923835754,True,0.005231935530900955,0.002053454052656889,0.03547829017043114,0.025279637426137924,0.9302313923835754,0.0017252210527658463
fire_birds_snr+15_s00.wav,fire,birds,15,fire,fire,0.7755874991416931,0.7755874991416931,alert,0.7755874991416931,True,0.02134961262345314,0.00925640482455492,0.027305787429213524,0.14817120134830475,0.7755874991416931,0.018329482525587082
fire_birds_snr+5_s05.wav,fire,birds,5,fire,fire_or_impact,0.5588257908821106,0.9429794549942017,verify,0.5588257908821106,True,0.02286408469080925,0.0030570849776268005,0.014601745642721653,0.3841536343097687,0.5588257908821106,0.016497667878866196
fire_birds_snr+5_s09.wav,fire,birds,5,fire,fire,0.827795147895813,0.827795147895813,alert,0.827795147895813,True,0.0499996580183506,0.013493545353412628,0.02120075188577175,0.07596209645271301,0.827795147895813,0.011548798531293869
fire_birds_snr+0_s02.wav,fire,birds,0,fire,fire_or_impact,0.6921088099479675,0.896240234375,verify,0.6921088099479675,True,0.048767320811748505,0.009326327592134476,0.03340062126517296,0.20413143932819366,0.6921088099479675,0.012265464290976524
fire_birds_snr+0_s04.wav,fire,birds,0,fire,fire,0.8281901478767395,0.8281901478767395,alert,0.8281901478767395,True,0.009461484849452972,0.00754803791642189,0.0181464571505785,0.040787722915410995,0.8281901478767395,0.09586617350578308
fire_birds_snr+0_s05.wav,fire,birds,0,fire,fire,0.8421550393104553,0.8421550393104553,alert,0.8421550393104553,True,0.01601569913327694,0.008650848641991615,0.02848096191883087,0.0724349170923233,0.8421550393104553,0.032262492924928665
fire_birds_snr+0_s06.wav,fire,birds,0,fire,fire,0.9346572756767273,0.9346572756767273,alert,0.9346572756767273,True,0.004873977974057198,0.0019015477737411857,0.005441346205770969,0.020110448822379112,0.9346572756767273,0.0330154187977314
fire_birds_snr-5_s01.wav,fire,birds,-5,fire,fire,0.7215805649757385,0.7215805649757385,alert,0.7215805649757385,True,0.011030399240553379,0.02699943073093891,0.014038546942174435,0.19934901595115662,0.7215805649757385,0.02700202353298664
fire_birds_snr-5_s06.wav,fire,birds,-5,fire,fire,0.8626035451889038,0.8626035451889038,alert,0.8626035451889038,True,0.011080237105488777,0.00776333175599575,0.010471006855368614,0.01699187606573105,0.8626035451889038,0.09109006077051163
fire_birds_snr-5_s07.wav,fire,birds,-5,fire,fire_or_impact,0.6396563649177551,0.7797463536262512,verify,0.6396563649177551,True,0.01872994564473629,0.03461238741874695,0.044882334768772125,0.1400899738073349,0.6396563649177551,0.12202893942594528
fire_birds_snr-10_s03.wav,fire,birds,-10,fire,fire_or_impact,0.5679460763931274,0.7650643587112427,verify,0.5679460763931274,True,0.02950543910264969,0.11243835091590881,0.031530480831861496,0.19711828231811523,0.5679460763931274,0.0614614337682724
fire_birds_snr-10_s04.wav,fire,birds,-10,background,background,0.45770686864852905,0.45770686864852905,verify,0.04557144269347191,False,0.01964811235666275,0.23208950459957123,0.16814233362674713,0.07684174925088882,0.04557144269347191,0.45770686864852905
fire_birds_snr-10_s06.wav,fire,birds,-10,background,background,0.7171874046325684,0.7171874046325684,alert,0.06648750603199005,False,0.031112071126699448,0.09913718700408936,0.05908622965216637,0.02698960155248642,0.06648750603199005,0.7171874046325684
fire_forest_night_snr+20_s05.wav,fire,forest_night,20,fire,fire,0.8487932682037354,0.8487932682037354,alert,0.8487932682037354,True,0.0055533405393362045,0.03840478137135506,0.03761345520615578,0.05811002105474472,0.8487932682037354,0.011525106616318226
fire_forest_night_snr+20_s06.wav,fire,forest_night,20,fire,fire,0.7621508240699768,0.7621508240699768,alert,0.7621508240699768,True,0.016908491030335426,0.007446251343935728,0.02495664916932583,0.15143492817878723,0.7621508240699768,0.03710278123617172
fire_forest_night_snr+20_s09.wav,fire,forest_night,20,axe,fire_or_impact,0.664364218711853,0.8977197408676147,verify,0.2333555519580841,False,0.012905838899314404,0.053593188524246216,0.018824584782123566,0.664364218711853,0.2333555519580841,0.016956642270088196
fire_forest_night_snr+15_s03.wav,fire,forest_night,15,fire,fire,0.9343368411064148,0.9343368411064148,alert,0.9343368411064148,True,0.007034372538328171,0.012445930391550064,0.00873930286616087,0.027817390859127045,0.9343368411064148,0.009626150131225586
fire_forest_night_snr+15_s08.wav,fire,forest_night,15,fire,fire,0.7720316648483276,0.7720316648483276,alert,0.7720316648483276,True,0.012311888858675957,0.01075851172208786,0.026978280395269394,0.13656525313854218,0.7720316648483276,0.04135441780090332
fire_forest_night_snr+10_s05.wav,fire,forest_night,10,fire,fire,0.7998152375221252,0.7998152375221252,alert,0.7998152375221252,True,0.005444435868412256,0.005049258936196566,0.05815793201327324,0.11262113600969315,0.7998152375221252,0.018911991268396378
fire_forest_night_snr+10_s07.wav,fire,forest_night,10,fire,fire,0.9228065013885498,0.9228065013885498,alert,0.9228065013885498,True,0.008399812504649162,0.0035429936833679676,0.014154462143778801,0.037981558591127396,0.9228065013885498,0.01311467308551073
fire_forest_night_snr+0_s04.wav,fire,forest_night,0,axe,axe,0.8279927372932434,0.8279927372932434,alert,0.08010052144527435,False,0.01884143240749836,0.029829122126102448,0.013118769973516464,0.8279927372932434,0.08010052144527435,0.03011738322675228
fire_forest_night_snr+0_s08.wav,fire,forest_night,0,fire,fire,0.9333903789520264,0.9333903789520264,alert,0.9333903789520264,True,0.0067893159575760365,0.015538031235337257,0.017111152410507202,0.018348997458815575,0.9333903789520264,0.00882221944630146
fire_forest_night_snr-5_s06.wav,fire,forest_night,-5,fire,fire,0.7421032190322876,0.7421032190322876,alert,0.7421032190322876,True,0.017089085653424263,0.02590802311897278,0.0078346636146307,0.1812218576669693,0.7421032190322876,0.02584313414990902
fire_forest_night_snr-10_s03.wav,fire,forest_night,-10,fire,fire,0.9372503161430359,0.9372503161430359,alert,0.9372503161430359,True,0.005228312220424414,0.0052698818035423756,0.012310121208429337,0.035704199224710464,0.9372503161430359,0.004237072542309761
fire_river_snr+20_s03.wav,fire,river,20,fire,fire_or_impact,0.6130021214485168,0.862756073474884,verify,0.6130021214485168,True,0.021374911069869995,0.014317532069981098,0.033343296498060226,0.24975396692752838,0.6130021214485168,0.06820812821388245
fire_river_snr+20_s06.wav,fire,river,20,fire,fire,0.9234176874160767,0.9234176874160767,alert,0.9234176874160767,True,0.00627449294552207,0.004502404481172562,0.011599020101130009,0.036517199128866196,0.9234176874160767,0.017689155414700508
fire_river_snr+20_s07.wav,fire,river,20,fire,fire,0.9497605562210083,0.9497605562210083,alert,0.9497605562210083,True,0.002025534398853779,0.0025141953956335783,0.004694862756878138,0.02438349463045597,0.9497605562210083,0.01662142388522625
fire_river_snr+10_s03.wav,fire,river,10,fire,fire_or_impact,0.6166307926177979,0.78680419921875,verify,0.6166307926177979,True,0.04383509233593941,0.013006401248276234,0.08964329957962036,0.17017340660095215,0.6166307926177979,0.06671105325222015
fire_river_snr+10_s09.wav,fire,river,10,fire,fire,0.7947955131530762,0.7947955131530762,alert,0.7947955131530762,True,0.014618149027228355,0.017277849838137627,0.013982592150568962,0.14247828722000122,0.7947955131530762,0.01684761606156826
fire_river_snr+5_s01.wav,fire,river,5,fire,fire,0.8738646507263184,0.8738646507263184,alert,0.8738646507263184,True,0.012022442184388638,0.005357027519494295,0.020250264555215836,0.03948957473039627,0.8738646507263184,0.04901596158742905
fire_river_snr+5_s06.wav,fire,river,5,fire,fire,0.8608819246292114,0.8608819246292114,alert,0.8608819246292114,True,0.009847071953117847,0.009353120811283588,0.01044697966426611,0.0927409678697586,0.8608819246292114,0.016729990020394325
fire_river_snr-5_s00.wav,fire,river,-5,engine,engine,0.46825388073921204,0.46825388073921204,verify,0.40391385555267334,False,0.05304402485489845,0.011517506092786789,0.46825388073921204,0.033400435000658035,0.40391385555267334,0.029870348051190376
fire_river_snr-5_s05.wav,fire,river,-5,axe,fire_or_impact,0.5172524452209473,0.6318194270133972,verify,0.11456696689128876,False,0.06427352875471115,0.027695566415786743,0.03276253491640091,0.5172524452209473,0.11456696689128876,0.2434489130973816
fire_river_snr-10_s00.wav,fire,river,-10,fire,fire_or_impact,0.5920963883399963,0.6052465438842773,verify,0.5920963883399963,True,0.004300382919609547,0.05011926218867302,0.33321839570999146,0.013150176033377647,0.5920963883399963,0.007115381769835949
fire_river_snr-10_s01.wav,fire,river,-10,background,background,0.3844834566116333,0.3844834566116333,log_only,0.07604899257421494,False,0.034674592316150665,0.026452038437128067,0.2938030958175659,0.1845378279685974,0.07604899257421494,0.3844834566116333
fire_river_snr-10_s04.wav,fire,river,-10,fire,fire,0.9022714495658875,0.9022714495658875,alert,0.9022714495658875,True,0.01021721214056015,0.005690204445272684,0.015533961355686188,0.03414429724216461,0.9022714495658875,0.03214285895228386
fire_river_snr-10_s08.wav,fire,river,-10,fire,fire_or_impact,0.49657297134399414,0.6575028896331787,verify,0.49657297134399414,True,0.07246293872594833,0.04433189332485199,0.0667840987443924,0.16092988848686218,0.49657297134399414,0.15891820192337036
fire_river_snr-10_s09.wav,fire,river,-10,engine,engine,0.3230295479297638,0.3230295479297638,log_only,0.23982764780521393,False,0.04195087403059006,0.14242775738239288,0.3230295479297638,0.11209116131067276,0.23982764780521393,0.14067311584949493
fire_silence_snr+20_s04.wav,fire,silence,20,fire,fire,0.9618424773216248,0.9618424773216248,alert,0.9618424773216248,True,0.0017773844301700592,0.002369468566030264,0.00433387141674757,0.014866814017295837,0.9618424773216248,0.014809982851147652
fire_silence_snr+15_s03.wav,fire,silence,15,fire,fire,0.8756864070892334,0.8756864070892334,alert,0.8756864070892334,True,0.009128838777542114,0.0061158970929682255,0.019373565912246704,0.05541300028562546,0.8756864070892334,0.03428225964307785
fire_silence_snr+10_s02.wav,fire,silence,10,fire,fire,0.9074665307998657,0.9074665307998657,alert,0.9074665307998657,True,0.006721701007336378,0.02968040481209755,0.010418715886771679,0.039084479212760925,0.9074665307998657,0.006628218572586775
fire_silence_snr+10_s04.wav,fire,silence,10,fire,fire,0.9071496725082397,0.9071496725082397,alert,0.9071496725082397,True,0.0077764857560396194,0.033071283251047134,0.008823879063129425,0.03533343970775604,0.9071496725082397,0.007845258340239525
fire_silence_snr+5_s01.wav,fire,silence,5,axe,fire_or_impact,0.496162474155426,0.9711253643035889,verify,0.47496286034584045,False,0.004986897110939026,0.006713199429214001,0.006168202497065067,0.496162474155426,0.47496286034584045,0.011006348766386509
fire_silence_snr+5_s04.wav,fire,silence,5,fire,fire,0.9036992192268372,0.9036992192268372,alert,0.9036992192268372,True,0.00983566977083683,0.028874874114990234,0.016176478937268257,0.02999846450984478,0.9036992192268372,0.011415278539061546
fire_silence_snr+5_s08.wav,fire,silence,5,fire,fire,0.7868900299072266,0.7868900299072266,alert,0.7868900299072266,True,0.0062024216167628765,0.01137879304587841,0.012155071832239628,0.06693315505981445,0.7868900299072266,0.11644062399864197
fire_silence_snr+5_s09.wav,fire,silence,5,fire,fire,0.8644357323646545,0.8644357323646545,alert,0.8644357323646545,True,0.013741631992161274,0.005157866515219212,0.017085235565900803,0.09171536564826965,0.8644357323646545,0.007864132523536682
fire_silence_snr+0_s01.wav,fire,silence,0,fire,fire,0.968475878238678,0.968475878238678,alert,0.968475878238678,True,0.001911541330628097,0.006391294300556183,0.002935087075456977,0.014822859317064285,0.968475878238678,0.005463216919451952
fire_silence_snr+0_s04.wav,fire,silence,0,fire,fire,0.9664818048477173,0.9664818048477173,alert,0.9664818048477173,True,0.0027336981147527695,0.005536971613764763,0.006354156415909529,0.0163530595600605,0.9664818048477173,0.002540229121223092
fire_silence_snr+0_s09.wav,fire,silence,0,fire,fire,0.9430714249610901,0.9430714249610901,alert,0.9430714249610901,True,0.019707446917891502,0.008687417022883892,0.0048267110250890255,0.02095465362071991,0.9430714249610901,0.002752353437244892
fire_silence_snr-5_s01.wav,fire,silence,-5,fire,fire_or_impact,0.658270001411438,0.9578511714935303,verify,0.658270001411438,True,0.005671798717230558,0.00725128035992384,0.01599513366818428,0.2995811700820923,0.658270001411438,0.013230569660663605
fire_silence_snr-10_s03.wav,fire,silence,-10,fire,fire_or_impact,0.6110877990722656,0.6752472519874573,verify,0.6110877990722656,True,0.00944483932107687,0.031297266483306885,0.03224736824631691,0.06415947526693344,0.6110877990722656,0.2517632842063904
fire_silence_snr-10_s04.wav,fire,silence,-10,fire,fire,0.9275673031806946,0.9275673031806946,alert,0.9275673031806946,True,0.004611884243786335,0.01563272252678871,0.0093412846326828,0.030247408896684647,0.9275673031806946,0.012599409557878971
bgonly_silence_s000.wav,background,silence,0,background,background,0.7660543322563171,0.7660543322563171,alert,0.7660543322563171,True,0.02940073423087597,0.0539822094142437,0.1059526801109314,0.015203801915049553,0.029406260699033737,0.7660543322563171
bgonly_forest_night_s001.wav,background,forest_night,0,background,background,0.8679941296577454,0.8679941296577454,alert,0.8679941296577454,True,0.007601932156831026,0.010255330242216587,0.05793748050928116,0.0067816018126904964,0.04942953586578369,0.8679941296577454
bgonly_birds_s002.wav,background,birds,0,fire,fire_or_impact,0.43585658073425293,0.720947265625,verify,0.040193840861320496,False,0.1619325876235962,0.022536279633641243,0.05439002811908722,0.28509071469306946,0.43585658073425293,0.040193840861320496
bgonly_rain_s003.wav,background,rain,0,background,background,0.4004954695701599,0.4004954695701599,verify,0.4004954695701599,True,0.038696348667144775,0.02348630130290985,0.18867608904838562,0.17890499532222748,0.16974085569381714,0.4004954695701599
bgonly_birds_s004.wav,background,birds,0,background,background,0.6764624118804932,0.6764624118804932,verify,0.6764624118804932,True,0.012714006938040257,0.20210164785385132,0.07338570058345795,0.005047718062996864,0.030288560315966606,0.6764624118804932
bgonly_forest_night_s005.wav,background,forest_night,0,background,background,0.5057669878005981,0.5057669878005981,verify,0.5057669878005981,True,0.04322803393006325,0.032522667199373245,0.32583779096603394,0.027567129582166672,0.06507741659879684,0.5057669878005981
bgonly_silence_s006.wav,background,silence,0,chainsaw,chainsaw,0.608649730682373,0.608649730682373,verify,0.038352131843566895,False,0.608649730682373,0.10396811366081238,0.033491555601358414,0.18996216356754303,0.025576302781701088,0.038352131843566895
bgonly_birds_s007.wav,background,birds,0,background,background,0.9481680989265442,0.9481680989265442,alert,0.9481680989265442,True,0.011675876565277576,0.010315487161278725,0.00431590061634779,0.015670515596866608,0.009854118339717388,0.9481680989265442
bgonly_rain_s008.wav,background,rain,0,background,background,0.6406891942024231,0.6406891942024231,verify,0.6406891942024231,True,0.027901921421289444,0.019499538466334343,0.2695859670639038,0.012081177905201912,0.030242087319493294,0.6406891942024231
bgonly_forest_night_s009.wav,background,forest_night,0,gunshot,gunshot,0.8443756103515625,0.8443756103515625,alert,0.12810173630714417,False,0.005932010244578123,0.8443756103515625,0.008771529421210289,0.009510342963039875,0.003308735555037856,0.12810173630714417
bgonly_birds_s010.wav,background,birds,0,axe,axe,0.7299072742462158,0.7299072742462158,alert,0.08709677308797836,False,0.030297569930553436,0.029763519763946533,0.021979451179504395,0.7299072742462158,0.100955531001091,0.08709677308797836
bgonly_rain_s011.wav,background,rain,0,background,background,0.37590333819389343,0.37590333819389343,log_only,0.37590333819389343,True,0.037179358303546906,0.07621825486421585,0.37290704250335693,0.04553454369306564,0.09225738048553467,0.37590333819389343
bgonly_river_s012.wav,background,river,0,background,background,0.4588252305984497,0.4588252305984497,verify,0.4588252305984497,True,0.0236721932888031,0.046195317059755325,0.0212313961237669,0.4162226915359497,0.03385309502482414,0.4588252305984497
bgonly_silence_s013.wav,background,silence,0,background,background,0.5933020114898682,0.5933020114898682,verify,0.5933020114898682,True,0.042965006083250046,0.19257673621177673,0.0965203046798706,0.02687619999051094,0.04775971919298172,0.5933020114898682
bgonly_forest_night_s014.wav,background,forest_night,0,background,background,0.8124014735221863,0.8124014735221863,alert,0.8124014735221863,True,0.03547503054141998,0.05430315434932709,0.044323086738586426,0.038236428052186966,0.015260858461260796,0.8124014735221863
bgonly_silence_s015.wav,background,silence,0,gunshot,gunshot,0.2728637158870697,0.2728637158870697,log_only,0.23856358230113983,False,0.24528594315052032,0.2728637158870697,0.18516023457050323,0.017600469291210175,0.040526002645492554,0.23856358230113983
bgonly_silence_s016.wav,background,silence,0,background,background,0.8981844186782837,0.8981844186782837,alert,0.8981844186782837,True,0.016494715586304665,0.017503831535577774,0.019655266776680946,0.005328861530870199,0.042832858860492706,0.8981844186782837
bgonly_river_s017.wav,background,river,0,background,background,0.49535855650901794,0.49535855650901794,verify,0.49535855650901794,True,0.05405929312109947,0.0118707325309515,0.025782719254493713,0.36260199546813965,0.05032667890191078,0.49535855650901794
bgonly_river_s018.wav,background,river,0,background,background,0.8943610787391663,0.8943610787391663,alert,0.8943610787391663,True,0.012553418055176735,0.014717106707394123,0.026385225355625153,0.01533952634781599,0.036643631756305695,0.8943610787391663
bgonly_silence_s019.wav,background,silence,0,background,background,0.8406602144241333,0.8406602144241333,alert,0.8406602144241333,True,0.020298663526773453,0.021735792979598045,0.030843930318951607,0.00556148448958993,0.08089984953403473,0.8406602144241333
bgonly_birds_s020.wav,background,birds,0,fire,fire_or_impact,0.27131348848342896,0.29765594005584717,log_only,0.1677377074956894,False,0.2613956332206726,0.067802295088768,0.20540842413902283,0.026342451572418213,0.27131348848342896,0.1677377074956894
bgonly_birds_s021.wav,background,birds,0,background,background,0.8387014269828796,0.8387014269828796,alert,0.8387014269828796,True,0.0032210969366133213,0.07867341488599777,0.022700313478708267,0.009923625737428665,0.04678009822964668,0.8387014269828796
bgonly_birds_s022.wav,background,birds,0,engine,engine,0.5676696300506592,0.5676696300506592,verify,0.12614673376083374,False,0.07176344841718674,0.025432709604501724,0.5676696300506592,0.030397534370422363,0.17858991026878357,0.12614673376083374
bgonly_birds_s023.wav,background,birds,0,background,background,0.668184757232666,0.668184757232666,verify,0.668184757232666,True,0.020019549876451492,0.028444509953260422,0.03818043693900108,0.008038375526666641,0.23713228106498718,0.668184757232666
bgonly_forest_night_s024.wav,background,forest_night,0,background,background,0.6626404523849487,0.6626404523849487,verify,0.6626404523849487,True,0.06112012267112732,0.05086704343557358,0.09049701690673828,0.04665660113096237,0.08821875602006912,0.6626404523849487
bgonly_river_s025.wav,background,river,0,background,background,0.4559292793273926,0.4559292793273926,verify,0.4559292793273926,True,0.028321092948317528,0.013728425838053226,0.020706385374069214,0.07691919058561325,0.4043956398963928,0.4559292793273926
bgonly_birds_s026.wav,background,birds,0,background,background,0.4368551969528198,0.4368551969528198,verify,0.4368551969528198,True,0.01922338828444481,0.25954243540763855,0.1920742690563202,0.014033081009984016,0.07827159762382507,0.4368551969528198
bgonly_birds_s027.wav,background,birds,0,axe,axe,0.7293027639389038,0.7293027639389038,alert,0.09254828095436096,False,0.00843370147049427,0.0615571066737175,0.006408378481864929,0.7293027639389038,0.10174981504678726,0.09254828095436096
bgonly_birds_s028.wav,background,birds,0,background,background,0.8629913926124573,0.8629913926124573,alert,0.8629913926124573,True,0.007037437055259943,0.035039108246564865,0.02998204529285431,0.013526562601327896,0.05142335593700409,0.8629913926124573
bgonly_forest_night_s029.wav,background,forest_night,0,background,background,0.8205292820930481,0.8205292820930481,alert,0.8205292820930481,True,0.010151101276278496,0.040946606546640396,0.014909673482179642,0.018295403569936752,0.09516797214746475,0.8205292820930481
bgonly_silence_s030.wav,background,silence,0,fire,fire,0.7569873332977295,0.7569873332977295,alert,0.01194063387811184,False,0.011295014061033726,0.04903827980160713,0.009844459593296051,0.16089428961277008,0.7569873332977295,0.01194063387811184
bgonly_river_s031.wav,background,river,0,fire,fire_or_impact,0.38670581579208374,0.6483200192451477,log_only,0.021075710654258728,False,0.017832115292549133,0.23484590649604797,0.07792624086141586,0.26161420345306396,0.38670581579208374,0.021075710654258728
bgonly_river_s032.wav,background,river,0,fire,fire_or_impact,0.4653417766094208,0.64688640832901,verify,0.1191013902425766,False,0.09018664062023163,0.08560140430927277,0.05822419375181198,0.18154464662075043,0.4653417766094208,0.1191013902425766
bgonly_rain_s033.wav,background,rain,0,background,background,0.7249881625175476,0.7249881625175476,alert,0.7249881625175476,True,0.01233676914125681,0.012498158030211926,0.12758104503154755,0.013860359787940979,0.10873549431562424,0.7249881625175476
bgonly_rain_s034.wav,background,rain,0,background,background,0.7919436097145081,0.7919436097145081,alert,0.7919436097145081,True,0.02294067293405533,0.09059403836727142,0.03986592963337898,0.013681979849934578,0.04097382724285126,0.7919436097145081
bgonly_forest_night_s035.wav,background,forest_night,0,engine,engine,0.6515786051750183,0.6515786051750183,verify,0.029509548097848892,False,0.07060420513153076,0.17034825682640076,0.6515786051750183,0.008248587138950825,0.06971081346273422,0.029509548097848892
bgonly_wind_s036.wav,background,wind,0,background,background,0.9052202105522156,0.9052202105522156,alert,0.9052202105522156,True,0.008231746032834053,0.025352686643600464,0.019102120772004128,0.01877155900001526,0.023321639746427536,0.9052202105522156
bgonly_rain_s037.wav,background,rain,0,background,background,0.553473711013794,0.553473711013794,verify,0.553473711013794,True,0.022725164890289307,0.07645271718502045,0.1396743804216385,0.034482263028621674,0.17319178581237793,0.553473711013794
bgonly_silence_s038.wav,background,silence,0,background,background,0.977164089679718,0.977164089679718,alert,0.977164089679718,True,0.002906238893046975,0.005032715387642384,0.0030981749296188354,0.002484559314325452,0.009314214810729027,0.977164089679718
bgonly_birds_s039.wav,background,birds,0,chainsaw,chainsaw,0.7550387978553772,0.7550387978553772,alert,0.04964139685034752,False,0.7550387978553772,0.005620225798338652,0.15782557427883148,0.008355341851711273,0.023518642410635948,0.04964139685034752
bgonly_river_s040.wav,background,river,0,background,background,0.8268558979034424,0.8268558979034424,alert,0.8268558979034424,True,0.04707668349146843,0.01802234910428524,0.039280857890844345,0.029010627418756485,0.03975355252623558,0.8268558979034424
bgonly_rain_s041.wav,background,rain,0,background,background,0.516991138458252,0.516991138458252,verify,0.516991138458252,True,0.01500131469219923,0.013147546909749508,0.23296386003494263,0.05959710478782654,0.16229909658432007,0.516991138458252
bgonly_silence_s042.wav,background,silence,0,background,background,0.661314070224762,0.661314070224762,verify,0.661314070224762,True,0.01924137771129608,0.12655524909496307,0.1466926634311676,0.02140946500003338,0.024787219241261482,0.661314070224762
bgonly_forest_night_s043.wav,background,forest_night,0,background,background,0.6604942083358765,0.6604942083358765,verify,0.6604942083358765,True,0.027406932786107063,0.018924396485090256,0.028675884008407593,0.23368558287620544,0.030812930315732956,0.6604942083358765
bgonly_forest_night_s044.wav,background,forest_night,0,background,background,0.6914704442024231,0.6914704442024231,verify,0.6914704442024231,True,0.01049000583589077,0.03544912859797478,0.1639016717672348,0.023629479110240936,0.07505933940410614,0.6914704442024231
bgonly_forest_night_s045.wav,background,forest_night,0,background,background,0.8677529692649841,0.8677529692649841,alert,0.8677529692649841,True,0.01206297893077135,0.016725929453969002,0.045901041477918625,0.01655636541545391,0.04100074991583824,0.8677529692649841
bgonly_birds_s046.wav,background,birds,0,background,background,0.7736838459968567,0.7736838459968567,alert,0.7736838459968567,True,0.015956947579979897,0.11180132627487183,0.013670293614268303,0.04610317572951317,0.038784418255090714,0.7736838459968567
bgonly_birds_s047.wav,background,birds,0,background,background,0.3665260076522827,0.3665260076522827,log_only,0.3665260076522827,True,0.03753483667969704,0.23503664135932922,0.06985670328140259,0.03727678582072258,0.25376904010772705,0.3665260076522827
bgonly_birds_s048.wav,background,birds,0,fire,fire,0.7431737780570984,0.7431737780570984,alert,0.11017663031816483,False,0.016324419528245926,0.05333246290683746,0.04345442354679108,0.033538252115249634,0.7431737780570984,0.11017663031816483
bgonly_rain_s049.wav,background,rain,0,engine,engine,0.44539856910705566,0.44539856910705566,verify,0.26122337579727173,False,0.04142357036471367,0.03416060656309128,0.44539856910705566,0.01490560732781887,0.2028883397579193,0.26122337579727173
bgonly_river_s050.wav,background,river,0,background,background,0.39371931552886963,0.39371931552886963,log_only,0.39371931552886963,True,0.048105545341968536,0.06619130074977875,0.3213648796081543,0.06308113038539886,0.10753787308931351,0.39371931552886963
bgonly_forest_night_s051.wav,background,forest_night,0,background,background,0.88624507188797,0.88624507188797,alert,0.88624507188797,True,0.020037146285176277,0.027882982045412064,0.04664565995335579,0.006312930025160313,0.012876220978796482,0.88624507188797
bgonly_silence_s052.wav,background,silence,0,gunshot,gunshot,0.7757781744003296,0.7757781744003296,alert,0.04554605484008789,False,0.01948653720319271,0.7757781744003296,0.02713831514120102,0.06802526861429214,0.06402572244405746,0.04554605484008789
bgonly_forest_night_s053.wav,background,forest_night,0,background,background,0.9033138751983643,0.9033138751983643,alert,0.9033138751983643,True,0.005565807688981295,0.04584672674536705,0.0380982905626297,0.002083434257656336,0.005091809667646885,0.9033138751983643
bgonly_forest_night_s054.wav,background,forest_night,0,fire,fire,0.8419050574302673,0.8419050574302673,alert,0.0318000353872776,False,0.010788697749376297,0.033620789647102356,0.038009628653526306,0.043875835835933685,0.8419050574302673,0.0318000353872776
bgonly_forest_night_s055.wav,background,forest_night,0,background,background,0.8425412178039551,0.8425412178039551,alert,0.8425412178039551,True,0.007846194319427013,0.011232500895857811,0.07724961638450623,0.008075923658907413,0.053054578602313995,0.8425412178039551
bgonly_silence_s056.wav,background,silence,0,background,background,0.373455286026001,0.373455286026001,log_only,0.373455286026001,True,0.028575260192155838,0.2509004771709442,0.3066360652446747,0.010532406158745289,0.029900429770350456,0.373455286026001
